시설번호,년도,지역코드,시설유형,쉼터명칭,도로명주소,지번상세주소,면적,이용가능인원,선풍기보유대수,에어컨보유대수,야간개방,휴일개방,숙박가능여부,사용여부,운영시작일,운영종료일,경도,위도,X좌표,Y좌표
11545047,2022,1154567000,1,효정경로당,서울특별시 금천구 시흥동 시흥대로 266 (시흥동),870-10,152,20,2,1,N,N,N,Y,20220520,20220930,126.899839,37.457668,191138.1761,539810.4968
11545066,2022,1154568000,1,벽산6단지아파트경로당,서울특별시 금천구 금하로 796,1013-4,139,20,4,1,N,N,N,Y,20220520,20220930,126.918007,37.449584,192744.8778,538911.8302
11545067,2022,1154568000,1,관악우방아파트경로당,서울특별시 금천구 시흥동 금하로 750 (시흥동),1011,113,20,5,1,N,N,N,Y,20220520,20220930,126.913961,37.449477,192386.8128,538900.1963
11545068,2022,1154568000,1,탑스빌아파트경로당,서울특별시 금천구 시흥동 금하로30길 34 (시흥동),268-46 탑스빌아파트,32,30,3,1,N,N,N,Y,20220520,20220930,126.915321,37.448915,192507.1407,538837.7463
11545070,2022,1154570000,1,산장경로당,서울특별시 금천구 탑골로2길 59-9,243-31,199,30,4,2,N,N,N,Y,20220520,20220930,126.913896,37.450816,192381.1971,539048.8009
11545038,2022,1154563000,1,독산신도아파트경로당,서울특별시 금천구 독산동 시흥대로152길 25 (독산동),955 신도브래뉴아파트,93,20,3,2,N,N,N,Y,20220520,20220930,126.900381,37.477031,191188.4381,541959.5101
11545040,2022,1154563000,1,한양수자인아파트경로당,서울특별시 금천구 시흥대로150길 6,1144-0,62,16,0,2,N,N,N,Y,20220520,20220930,126.899429,37.475639,191104.0752,541805.1284
11260013,2022,1126054000,2,면목종합사회복지관,서울특별시 중랑구 용마산로 228,1382-0,364,120,13,5,N,N,N,Y,20220520,20220930,127.087931,37.57366,207767.6943,552683.0964
11500158,2022,1150064000,2,방화11종합사회복지관,서울특별시 강서구 개화동로21길 4,851-0,210,94,4,2,N,N,N,Y,20220520,20220930,126.805557,37.570131,182822.3498,552305.6116
11500165,2022,1150064100,2,방화6종합사회복지관,서울특별시 강서구 금낭화로23길 25,816-0,1742,348,5,5,N,N,N,Y,20220520,20220930,126.811104,37.578576,183314.2981,553241.8774
11500167,2022,1150064100,2,방화2종합사회복지관,서울특별시 강서구 방화대로48길 40,839-0,210,94,4,2,N,N,N,Y,20220520,20220930,126.81958,37.575093,184062.3001,552853.8102
11500028,2022,1150053500,2,시립강서어르신종합복지관,서울특별시 강서구 화곡로61길 85,661-4,2765,553,8,8,N,N,N,Y,20220520,20220930,126.846961,37.558222,186477.9508,550977.0662
11500035,2022,1150053500,2,등촌1종합사회복지관,서울특별시 강서구 강서로68길 36,687-0,210,94,4,2,N,N,N,Y,20220520,20220930,126.84226,37.564764,186063.8039,551703.7829
11545028,2022,1154561000,2,금천장애인종합복지관,서울특별시 금천구 시흥대로101길 17,1011-1,617,30,0,1,N,N,N,Y,20220520,20220930,126.896277,37.463988,190823.8257,540512.2715
1154500093,2022,1154551000,2,금천누리종합사회복지관,서울특별시 금천구 가산로 129,144-3,40,20,1,1,N,N,N,Y,20220520,20220930,126.891758,37.476845,190425.7145,541939.7417
1147000563,2022,1147067000,5,신정6동주민센터,서울특별시 양천구 신정동 목동서로 353  신정6동주민센터 (신정동),322-9 신정6동주민센터,677,50,20,6,Y,Y,N,Y,20220520,20220930,126.865112,37.519806,188075.5993,546710.9005
1147000573,2022,1147068000,5,신정7동주민센터,서울특별시 양천구 신정동 목동동로 37  신정7동주민센터 (신정동),324-5 신정7동주민센터,257,30,17,3,Y,Y,N,Y,20220520,20220930,126.860396,37.517148,187658.31,546416.4929
1147000553,2022,1147065000,5,신정4동주민센터,서울특별시 양천구 오목로34길 5,949-5,325,40,4,4,Y,Y,N,Y,20220520,20220930,126.855721,37.524514,187246.2338,547234.6506
1147000392,2022,1147051000,5,목1동주민센터,서울특별시 양천구 목동 목동서로 192 (목동),919-3 목1동주민센터,230,50,20,6,Y,Y,N,Y,20220520,20220930,126.871914,37.533114,188678.9484,548187.0388
1147000406,2022,1147052000,5,목2동주민센터,서울특별시 양천구 목동 목동중앙본로 120  목2동주민센터 (목동),530-6 목2동주민센터,600,100,20,1,Y,Y,N,Y,20220520,20220930,126.872427,37.548892,188726.6576,549938.1217
11440062,2022,1144071000,1,연남경로당,서울특별시 마포구 동교로41길 36,239-56,92,22,3,1,N,N,N,Y,20220520,20220930,126.923445,37.563861,193236.3589,551594.6641
11440063,2022,1144071000,1,연동경로당,서울특별시 마포구 성미산로29안길 30,223-91,146,36,5,1,N,N,N,Y,20220520,20220930,126.923735,37.565495,193262.1276,551775.9981
11440064,2022,1144071000,1,연서경로당,서울특별시 마포구 연남로11길 3,365-4,176,75,5,1,N,Y,N,Y,20220520,20220930,126.918735,37.565657,192820.4023,551794.3484
11440066,2022,1144072000,1,성산1동제1경로당,서울특별시 마포구 월드컵북로15안길 26,11월 1일,110,40,7,2,N,N,N,Y,20220520,20220930,126.910907,37.562704,192128.5035,551467.2269
11440068,2022,1144072000,1,다솜경로당,서울특별시 마포구 월드컵북로20길 16,37-16,66,20,1,1,N,N,N,Y,20220520,20220930,126.914121,37.564124,192412.565,551624.577
11260113,2022,1126068000,1,벽산아파트경로당,서울특별시 중랑구 용마산로125길 50,437-0,91,27,0,1,N,N,N,Y,20220520,20220930,127.100304,37.603071,208857.2565,555948.4924
11260114,2022,1126068000,1,동성3차아파트경로당,서울특별시 중랑구 신내로 110,618-0,179,54,2,2,N,N,N,Y,20220520,20220930,127.096336,37.60852,208506.1759,556552.8938
11260115,2022,1126068000,1,석탑아파트경로당,서울특별시 중랑구 용마산로125길 92,787-0,73,22,2,1,N,N,N,Y,20220520,20220930,127.101082,37.603446,208925.9033,555990.1647
11260116,2022,1126068000,1,중앙하이츠아파트경로당,서울특별시 중랑구 봉화산로56길 123,479-0,98,29,1,1,N,N,N,Y,20220520,20220930,127.097634,37.603807,208621.3563,556029.9096
11260102,2022,1126068000,1,신내구립경로당,서울특별시 중랑구 망우로65길 20,492-16,194,64,1,2,N,N,N,Y,20220520,20220930,127.099962,37.601259,208827.2619,555747.3481
11260067,2022,1126061000,1,학구경로당,서울특별시 중랑구 동일로123길 69-5,316-70,155,56,3,2,N,N,N,Y,20220520,20220930,127.076124,37.59831,206722.4464,555418.0347
11500061,2022,1150057000,1,화친 어르신사랑방,서울특별시 강서구 강서로8길 203 (화곡동),792-9,96,19,4,2,,Y,,Y,20220520,20220930,126.859413,37.531105,187573.705,547965.6315
11500065,2022,1150059000,1,초록동 어르신사랑방,서울특별시 강서구 초록마을로14길 36 (화곡동),55-79,431,86,5,5,,Y,,Y,20220520,20220930,126.84846,37.541121,186607.3913,549078.8556
11500066,2022,1150059000,1,화촌어르신사랑방,서울특별시 강서구 까치산로4길 30-21 (화곡동),105-382,194,39,4,2,,Y,,Y,20220520,20220930,126.844443,37.540629,186252.2905,549024.8071
11500128,2022,1150062000,1,장미어르신사랑방,서울특별시 강서구 방화대로7다길 35-18 (공항동),668,110,22,2,2,,Y,,Y,20220520,20220930,126.813798,37.556857,183547.4991,550830.7884
11215069,2022,1121584000,5,자양3동주민센터,서울특별시 광진구 뚝섬로 568 (자양동),519-10,232,58,4,15,N,N,N,Y,20220520,20220930,127.073634,37.536588,206507.9236,548567.4819
11215075,2022,1121584700,5,자양4동주민센터,서울특별시 광진구 뚝섬로26길 58,Jan.63,71,17,8,2,N,N,N,Y,20220520,20220930,127.066231,37.534057,205853.845,548286.0855
11215083,2022,1121585000,5,구의1동주민센터,서울특별시 광진구 광나루로36길 56 (구의동),237-6,198,49,18,9,N,N,N,Y,20220520,20220930,127.085756,37.542518,207578.6671,549226.592
11215089,2022,1121586000,5,구의2동주민센터(임시청사),서울특별시 광진구 광나루로37길 24-6,66-71,203,50,8,2,N,N,N,Y,20220520,20220930,127.08988,37.54722,207942.6281,549748.7643
1144000082,2022,1144061000,1,송암경로당,서울특별시 마포구 숭문길 59-2,May.81,27,8,1,1,N,N,N,Y,20220520,20220930,126.945469,37.549287,195181.2077,549975.7552
11500059,2022,1150057000,1,무지개 어르신사랑방,서울특별시 강서구 곰달래로57가길 19 (화곡동),810-6,197,39,5,3,,Y,,Y,20220520,20220930,126.860881,37.534049,187703.9166,548292.1865
1144000080,2022,1144056500,1,공덕1동경로당,서울특별시 마포구 만리재옛길 78-1,2월 26일,180,54,2,1,N,N,N,Y,20220520,20220930,126.959435,37.549929,196415.4469,550046.3742
1144000084,2022,1144056500,1,공덕한화꿈에그린(아)경로당,서울특별시 마포구 마포대로10길 22,460-0,62,18,2,2,N,N,N,Y,20220520,20220930,126.955493,37.547101,196066.922,549732.6467
1144000140,2022,1144073000,1,중동계룡(아)경로당,서울특별시 마포구 월드컵북로38가길 20,391-0,78,23,2,1,N,N,N,Y,20220520,20220930,126.906153,37.570259,191709.3445,552306.1414
11170006,2022,1117051000,1,새말 경로당,서울특별시 용산구 두텁바위로58길 48,400-39,140,50,5,2,N,N,N,Y,20220520,20220930,126.982937,37.548437,198492.1718,549880.1991
11170008,2022,1117052000,1,용암 경로당,서울특별시 용산구 신흥로3가길 21-7,5-66,314,90,5,6,N,N,N,Y,20220520,20220930,126.984648,37.541004,198643.2352,549055.2001
11170009,2022,1117052000,1,용산2가 경로당,서울특별시 용산구 신흥로16길 18,25-0,152,75,4,2,N,N,N,Y,20220520,20220930,126.987555,37.544843,198900.2038,549481.2001
11170010,2022,1117052000,1,신흥경로당,서울특별시 용산구 신흥로25가길 2,1-136,132,60,2,4,N,N,N,Y,20220520,20220930,126.983244,37.5445,198519.223,549443.2015
11320081,2022,1132066000,1,쌍우 경로당,서울특별시 도봉구 우이천로45길 22-4 (쌍문동),쌍문동 497-10,145,40,4,1,N,Y,N,Y,20220520,20220930,127.014946,37.654509,201318.861,561652.9761
11320083,2022,1132066000,1,쌍신 경로당,서울특별시 도봉구 우이천로34길 66 (쌍문동),쌍문동 460-19,28,30,2,1,N,N,N,Y,20220520,20220930,127.023808,37.651569,202100.9703,561326.7607
11320084,2022,1132066000,1,동익A 경로당,서울특별시 도봉구 우이천로32길 65 (쌍문동),쌍문동 285-5,90,30,7,2,N,N,N,Y,20220520,20220930,127.02402,37.651524,202119.6533,561321.8486
11170059,2022,1117063000,1,삼성리버스위트아파트 경로당,서울특별시 용산구 이촌로88길 30,426-0,49,10,2,1,N,N,N,Y,20220520,20220930,126.97591,37.516886,197870.3373,546378.5191
11170060,2022,1117063000,1,이촌코오롱아파트 경로당,서울특별시 용산구 이촌로81길 34,412-0,221,20,4,3,N,N,N,Y,20220520,20220930,126.977338,37.520616,197996.689,546792.504
11170061,2022,1117063000,1,강촌아파트 경로당,서울특별시 용산구 이촌로87길 14,403-0,165,25,5,3,N,N,N,Y,20220520,20220930,126.979471,37.519175,198185.2049,546632.4613
11170005,2022,1117051000,1,활터골 경로당,서울특별시 용산구 신흥로20길 55,406-43,77,40,3,2,N,N,N,Y,20220520,20220930,126.983983,37.547868,198584.5943,549816.9752
11320149,2022,1132071000,1,신동아2차A 경로당,서울특별시 도봉구 방학로15길 40 (방학동 신동아아파트),방학동 531,99,25,4,2,N,Y,N,Y,20220520,20220930,127.024616,37.658478,202172.0633,562093.6642
11320150,2022,1132071000,1,우성2차A 경로당,서울특별시 도봉구 해등로 305 (방학동),방학동 508,37,9,3,2,N,N,N,Y,20220520,20220930,127.022671,37.657194,202000.5185,561951.0432
11320075,2022,1132052200,1,동아에코빌A 경로당,서울특별시 도봉구 도봉로180길 6-23 (도봉동 동아에코빌아파트),도봉동 654,90,50,2,2,N,N,N,Y,20220520,20220930,127.047691,37.681431,204206.8734,564642.0084
11320076,2022,1132052200,1,도봉파크빌2단지A 경로당,서울특별시 도봉구 마들로 835 (도봉동 도봉파크빌2단지아파트),도봉동 647,49,40,2,2,N,N,N,Y,20220520,20220930,127.050536,37.684625,204457.6339,564996.5769
11320077,2022,1132052200,1,도봉파크빌3단지A 경로당,서울특별시 도봉구 마들로 891 (도봉동 도봉파크빌3단지아파트),도봉동 644,58,40,1,1,N,N,N,Y,20220520,20220930,127.048087,37.687926,204241.4528,565362.8653
11320146,2022,1132071000,1,신동아1차A 제2경로당,서울특별시 도봉구 시루봉로 105-1 (방학동),방학동 271-4,121,30,4,2,N,N,N,Y,20220520,20220930,127.027504,37.659208,202426.9157,562174.7245
11320147,2022,1132071000,1,동양크레오A 경로당,서울특별시 도봉구 시루봉로 166 (방학동 동양크레오아파트),방학동 740,97,24,2,2,N,N,N,Y,20220520,20220930,127.030242,37.664924,202668.252,562809.2737
11320148,2022,1132071000,1,우성A 경로당,서울특별시 도봉구 해등로 286-5 (방학동 우성아파트),방학동 507,59,15,4,2,N,N,N,Y,20220520,20220930,127.023052,37.657867,202034.093,562025.7698
1129000258,2022,1129057500,1,성북시각장애인경로당,서울특별시 성북구 동소문로25길 6-10,294-0,36,29,5,2,,,,Y,20220520,20220930,127.019106,37.594989,201687.2876,555046.8876
11260052,2022,1126058000,1,상봉현대엠코경로당,서울특별시 중랑구 망우로 353,500-0,102,30,0,3,N,N,N,Y,20220520,20220930,127.090817,37.598111,208020.0244,555397.1234
11260053,2022,1126058000,1,우정APT경로당,서울특별시 중랑구 상봉중앙로1다길 21,496-0,108,30,2,2,N,N,N,Y,20220520,20220930,127.088893,37.599433,207849.9954,555543.6882
11260054,2022,1126058000,1,건영캐스빌아파트경로당,서울특별시 중랑구 상봉중앙로8길 76,499-0,85,25,2,1,N,N,N,Y,20220520,20220930,127.091038,37.602969,208039.0446,555936.36
11260055,2022,1126058000,1,신내건영1차아파트경로당,서울특별시 중랑구 봉화산로48길 62,1-0,108,32,3,1,N,N,N,Y,20220520,20220930,127.093672,37.603998,208271.4702,556050.7299
11500155,2022,1150064000,1,상사어르신사랑방,서울특별시 강서구 개화길 52,227-0,163,32,1,3,N,N,N,Y,20220520,20220930,126.801554,37.586793,182472.6461,554155.6111
11500156,2022,1150064000,1,방신서광(아)어르신사랑방,서울특별시 강서구 양천로14길 17,871-0,96,29,1,2,N,N,N,Y,20220520,20220930,126.810745,37.572034,183281.1241,552515.8759
11500090,2022,1150060300,1,한강자이아파트경로당,서울특별시 강서구 양천로55길 55,1500-0,240,72,2,4,N,N,N,Y,20220520,20220930,126.849038,37.566507,186662.9625,551896.241
11500092,2022,1150060400,1,가양우성(아)어르신사랑방,서울특별시 강서구 양천로 489,3월 14일,110,33,2,1,N,N,N,Y,20220520,20220930,126.854675,37.561615,187160.1264,551352.5565
11500093,2022,1150060400,1,강변(아)어르신사랑방,서울특별시 강서구 허준로 139,1475-0,132,40,3,2,N,N,N,Y,20220520,20220930,126.85573,37.565288,187253.9997,551760.0508
11500094,2022,1150060400,1,대림경동(아)어르신사랑방,서울특별시 강서구 허준로 121,1474-0,107,32,2,1,N,N,N,Y,20220520,20220930,126.853801,37.565366,187083.5537,551768.9935
11500095,2022,1150060400,1,가양4단지(아)어르신사랑방,서울특별시 강서구 양천로57길 37 (가양동 가양도시개발공사아파트),1478,226,45,4,2,N,N,N,Y,20220520,20220930,126.852649,37.564686,186981.6404,551693.7026
11500096,2022,1150060400,1,가양5종합사회복지관장수경로당,서울특별시 강서구 양천로57길 36 (가양동 가양도시개발공사아파트),1481,164,33,7,4,N,N,N,Y,20220520,20220930,126.853494,37.564606,187056.2993,551684.7068
11500166,2022,1150064100,1,동성(아)어르신사랑방,서울특별시 강서구 금낭화로23길 8,817-0,289,88,4,2,N,N,N,Y,20220520,20220930,126.812015,37.579617,183394.9741,553357.2996
11500168,2022,1150064100,1,상록수(아)어르신사랑방,서울특별시 강서구 방화대로48길 40,839-0,157,47,2,2,N,N,N,Y,20220520,20220930,126.81906,37.574744,184016.2196,552815.1858
11500169,2022,1150064100,1,동일스위트리버(아)어르신사랑방,서울특별시 강서구 금낭화로24가길 28,880-0,57,17,2,1,N,N,N,Y,20220520,20220930,126.815883,37.579267,183736.5645,553317.7326
11500170,2022,1150064100,1,청솔(아)어르신사랑방,서울특별시 강서구 방화대로47길 55,832-0,205,62,2,1,N,N,N,Y,20220520,20220930,126.81315,37.575688,183494.363,552920.9475
11500130,2022,1150062000,1,강서센트레빌4차(아)어르신사랑방,서울특별시 강서구 남부순환로 11,1374-0,76,23,2,2,N,N,N,Y,20220520,20220930,126.808076,37.560472,183042.7489,551233.0613
1171000391,2022,1171065000,1,잠전경로당,서울특별시 송파구 백제고분로15길 7 (잠실동),230-0,103,33,5,3,,,,Y,20220520,20220930,127.083162,37.506031,207353.0106,545176.751
1174000256,2022,1174052000,1,상일1동 제2경로당,서울특별시 강동구 상암로 413,471-3,111,28,1,2,N,N,N,Y,20220520,20220930,127.168724,37.545771,214910.3976,549597.4806
11215062,2022,1121584000,1,한라@경로당,서울특별시 광진구 뚝섬로33길 20 (자양동 한라아파트),762 한라아파트,100,25,2,3,N,N,N,Y,20220520,20220930,127.070502,37.535307,206231.2346,548425.0612
11215063,2022,1121584000,1,우성7차@경로당,서울특별시 광진구 아차산로36길 39,578-3,105,26,1,3,N,N,N,Y,20220520,20220930,127.074554,37.536345,206589.301,548540.5205
11215064,2022,1121584000,1,자양삼성@경로당,서울특별시 광진구 자양번영로3길 65,787-0,88,21,1,1,N,N,N,Y,20220520,20220930,127.071898,37.531986,206354.856,548056.5645
11215065,2022,1121584000,1,자양8차현대홈타운경로당,서울특별시 광진구 뚝섬로36길 19 (자양동 자양8차현대홈타운),789 자양8차현대홈타운,86,21,2,3,N,N,N,Y,20220520,20220930,127.071875,37.533571,206352.7239,548232.545
11215066,2022,1121584000,1,자양9차현대홈타운경로당,서울특별시 광진구 뚝섬로34길 32 (자양동 자양9차현대홈타운),790 자양9차현대홈타운,41,10,1,2,N,N,N,Y,20220520,20220930,127.069214,37.533645,206117.5231,548240.5706
